job_id,skill_name,industry_name
3701325298,Advertising,Advertising Services
3701325298,Business Development,Book and Periodical Publishing
3701325298,Business Development,Advertising Services
3701325300,Research,Biotechnology Research
3701325300,Research,Pharmaceutical Manufacturing
3701325320,Health Care Provider,Hospitals and Health Care
3701325324,Information Technology,Investment Banking
3701325324,Information Technology,Banking
3701325324,Information Technology,Financial Services
3701325339,Health Care Provider,Hospitals and Health Care
3701325353,Product Management,Medical Equipment Manufacturing
3701325353,Marketing,Medical Equipment Manufacturing
3701325373,Finance,Broadcast Media Production and Distribution
3701325373,Finance,Entertainment Providers
3701325373,Finance,Media Production
3701325377,Marketing,Broadcast Media Production and Distribution
3701325377,Marketing,Entertainment Providers
3701325377,Marketing,Media Production
3701325378,Engineering,Broadcast Media Production and Distribution
3701325378,Engineering,Entertainment Providers
3701325378,Engineering,Media Production
3701325550,Product Management,Financial Services
3701325550,Product Management,Banking
3701325550,Project Management,Financial Services
3701325550,Project Management,Banking
3701325558,Information Technology,IT Services and IT Consulting
3701325571,Management,
3701325571,Manufacturing,
3701325723,Human Resources,Defense and Space Manufacturing
3701325723,Human Resources,Aviation and Aerospace Component Manufacturing
3701325723,Human Resources,Industrial Machinery Manufacturing
3701325723,Management,Defense and Space Manufacturing
3701325723,Management,Aviation and Aerospace Component Manufacturing
3701325723,Management,Industrial Machinery Manufacturing
3701325732,Accounting/Auditing,Machinery Manufacturing
3701325732,Accounting/Auditing,"Appliances, Electrical, and Electronics Manufacturing"
3701325734,Design,Architecture and Planning
3701325800,Accounting/Auditing,Non-profit Organizations
3701325805,Engineering,Defense and Space Manufacturing
3701325805,Engineering,Maritime Transportation
3701325805,Strategy/Planning,Defense and Space Manufacturing
3701325805,Strategy/Planning,Maritime Transportation
3701325805,Design,Defense and Space Manufacturing
3701325805,Design,Maritime Transportation
3701325817,Finance,"Glass, Ceramics and Concrete Manufacturing"
3701325817,Manufacturing,"Glass, Ceramics and Concrete Manufacturing"
3701325841,Engineering,Chemical Manufacturing
3701325841,Manufacturing,Chemical Manufacturing
3701325848,Quality Assurance,Medical Equipment Manufacturing
3701325864,Engineering,IT Services and IT Consulting
3701325864,Information Technology,IT Services and IT Consulting
3701325864,Science,IT Services and IT Consulting
3701325883,Other,Law Practice
3701325885,Engineering,Motor Vehicle Manufacturing
3701325885,Information Technology,Motor Vehicle Manufacturing
3701326001,Engineering,Defense and Space Manufacturing
3701326010,Management,Aviation and Aerospace Component Manufacturing
3701326010,Manufacturing,Aviation and Aerospace Component Manufacturing
3701326022,Sales,Book and Periodical Publishing
3701326022,Sales,Advertising Services
3701326022,Advertising,Book and Periodical Publishing
3701326022,Advertising,Advertising Services
3701326022,Business Development,Book and Periodical Publishing
3701326022,Business Development,Advertising Services
3701326048,Accounting/Auditing,Accounting
3701326051,Supply Chain,"Transportation, Logistics, Supply Chain and Storage"
3701326051,Supply Chain,IT Services and IT Consulting
3701326051,Supply Chain,"Technology, Information and Internet"
3701326051,Analyst,"Transportation, Logistics, Supply Chain and Storage"
3701326051,Analyst,IT Services and IT Consulting
3701326051,Analyst,"Technology, Information and Internet"
3701326051,Purchasing,"Transportation, Logistics, Supply Chain and Storage"
3701326051,Purchasing,IT Services and IT Consulting
3701326051,Purchasing,"Technology, Information and Internet"
3701326084,Advertising,Advertising Services
3701326084,Advertising,Online Audio and Video Media
3701326084,Marketing,Advertising Services
3701326084,Marketing,Online Audio and Video Media
3701326093,Engineering,Information Technology & Services
3701326093,Information Technology,Information Technology & Services
3699431765,Information Technology,Law Practice
3699431765,Information Technology,Legal Services
3699431765,Information Technology,Information Services
3699431765,Legal,Law Practice
3699431765,Legal,Legal Services
3699431765,Legal,Information Services
3699431765,Writing/Editing,Law Practice
3699431765,Writing/Editing,Legal Services
3699431765,Writing/Editing,Information Services
3699432598,Other,Oil and Gas
3699432687,Engineering,Motor Vehicle Manufacturing
3699432687,Information Technology,Motor Vehicle Manufacturing
3701326122,Sales,Retail
3701326122,Business Development,Retail
3701326131,Sales,Book and Periodical Publishing
3701326131,Sales,Advertising Services
3701326131,Advertising,Book and Periodical Publishing
3701326131,Advertising,Advertising Services
3701326131,Business Development,Book and Periodical Publishing
3701326131,Business Development,Advertising Services
3701326138,Health Care Provider,Hospitals and Health Care
3701326151,Administrative,Hospitals and Health Care
3701326154,Science,Staffing and Recruiting
3701326154,Management,Staffing and Recruiting
3701326157,Finance,Financial Services
3701326157,Finance,Software Development
3701326157,Engineering,Financial Services
3701326157,Engineering,Software Development
3701326159,Research,Staffing and Recruiting
3701326159,Analyst,Staffing and Recruiting
3701326159,Information Technology,Staffing and Recruiting
3701326194,Legal,Travel Arrangements
3701326199,Health Care Provider,Hospitals and Health Care
3701326238,Other,Software Development
3701326256,Product Management,Broadcast Media Production and Distribution
3701326256,Product Management,Entertainment Providers
3701326256,Product Management,Media Production
3701326257,General Business,Broadcast Media Production and Distribution
3701326257,General Business,Entertainment Providers
3701326257,General Business,Media Production
3701326362,Sales,Personal Care Product Manufacturing
3701326362,Sales,Retail
3701326362,Sales,Retail Luxury Goods and Jewelry
3701326362,Customer Service,Personal Care Product Manufacturing
3701326362,Customer Service,Retail
3701326362,Customer Service,Retail Luxury Goods and Jewelry
3701326362,Other,Personal Care Product Manufacturing
3701326362,Other,Retail
3701326362,Other,Retail Luxury Goods and Jewelry
3701326376,Information Technology,IT Services and IT Consulting
3701326445,Education,Human Resources Services
3701326445,Education,Education Administration Programs
3701326445,Education,Non-profit Organizations
3701326445,Project Management,Human Resources Services
3701326445,Project Management,Education Administration Programs
3701326445,Project Management,Non-profit Organizations
3701326445,Information Technology,Human Resources Services
3701326445,Information Technology,Education Administration Programs
3701326445,Information Technology,Non-profit Organizations
3701326504,Sales,Book and Periodical Publishing
3701326504,Sales,Advertising Services
3701326504,Advertising,Book and Periodical Publishing
3701326504,Advertising,Advertising Services
3701326504,Business Development,Book and Periodical Publishing
3701326504,Business Development,Advertising Services
3701326632,Sales,Book and Periodical Publishing
3701326632,Sales,Advertising Services
3701326632,Advertising,Book and Periodical Publishing
3701326632,Advertising,Advertising Services
3701326632,Business Development,Book and Periodical Publishing
3701326632,Business Development,Advertising Services
3701326635,Information Technology,Staffing and Recruiting
3701326637,Engineering,IT Services and IT Consulting
3701326637,Information Technology,IT Services and IT Consulting
3701326670,Engineering,Manufacturing
3701326670,Information Technology,Manufacturing
3701326700,Management,IT Services and IT Consulting
3701326700,Manufacturing,IT Services and IT Consulting
3701326765,Business Development,Biotechnology Research
3701326766,Accounting/Auditing,Accounting
3701326766,Accounting/Auditing,Financial Services
3701326766,Accounting/Auditing,Staffing and Recruiting
3701326766,Finance,Accounting
3701326766,Finance,Financial Services
3701326766,Finance,Staffing and Recruiting
3701326802,Sales,Software Development
3701326802,Business Development,Software Development
3701326902,Information Technology,IT Services and IT Consulting
3701326902,Information Technology,Architecture and Planning
3701326902,Information Technology,Software Development
3701326902,Design,IT Services and IT Consulting
3701326902,Design,Architecture and Planning
3701326902,Design,Software Development
3701326902,Engineering,IT Services and IT Consulting
3701326902,Engineering,Architecture and Planning
3701326902,Engineering,Software Development
3701326905,Sales,Pharmaceutical Manufacturing
3701327001,Accounting/Auditing,Accounting
3701327001,Finance,Accounting
3701327009,Management,Paper and Forest Product Manufacturing
3701327009,Manufacturing,Paper and Forest Product Manufacturing
3701327023,Analyst,Hospitals and Health Care
3701327023,Analyst,"Transportation, Logistics, Supply Chain and Storage"
3701327026,Design,Hospitals and Health Care
3701327026,Art/Creative,Hospitals and Health Care
3701327026,Information Technology,Hospitals and Health Care
3701327053,Engineering,Business Consulting and Services
3701327053,Engineering,Software Development
3701327053,Engineering,IT Services and IT Consulting
3701327053,Information Technology,Business Consulting and Services
3701327053,Information Technology,Software Development
3701327053,Information Technology,IT Services and IT Consulting
3701327060,Design,Entertainment Providers
3701327060,Design,"Technology, Information and Internet"
3701327060,Design,"Movies, Videos, and Sound"
3701327060,Art/Creative,Entertainment Providers
3701327060,Art/Creative,"Technology, Information and Internet"
3701327060,Art/Creative,"Movies, Videos, and Sound"
3701327060,Information Technology,Entertainment Providers
